project,sha,author,commit_date,is_bug
'testproject','8e14a8eeea88b33c7453cce73c0ee4ff92f33a65','Kevin Sawicki','2012-05-17','False'
'testproject','8e83a444534d50a7d51ff8c49b594cc173960248','Kevin Sawicki','2012-05-17','False'
'testproject','9d5be26b126fbf1090abdc9efb22d39e1ebce51a','Kevin Sawicki','2012-05-17','False'
'testproject','64fbd7ab86f9d120fb3547b9fa0a0caa9c96218b','Kevin Sawicki','2012-05-17','False'
'testproject','4ade11b6b055849503465eda4a7f5b3dd33c2fe4','Kevin Sawicki','2012-05-17','False'
'testproject','8437d5f184e401a891cbb4d3453826e7f25b0c5a','Kevin Sawicki','2012-05-17','False'
'testproject','5b6752323e2530b863392d4d2bf9a297d72ac206','Kevin Sawicki','2012-05-17','False'
'testproject','5f135f57ab8d5c70296637c83dfc6143a7c89361','Kevin Sawicki','2012-05-17','False'
'testproject','802d2ee12d87a907fe54d04dac7c93d50cc7d82a','Kevin Sawicki','2012-05-17','False'
'testproject','9fee6c03ae673d605ff70a7fd6c455e1adb09252','Kevin Sawicki','2012-05-17','True'
'testproject','8c1552e56cd763a52ac8f363b61a55286a43a1c8','Kevin Sawicki','2012-05-17','False'
'testproject','5ef389d4b88f9c183decf00c7c149919cd3c8a50','Kevin Sawicki','2012-05-17','False'
'testproject','fcbde95fa963ce4f6a0778ff22841e24ac9d384d','Kevin Sawicki','2012-05-17','False'
'testproject','4ff2ed820c3747cc032a5b90e22b93bf1b4be387','Kevin Sawicki','2012-05-17','False'
'testproject','642ffed65ead4e6bba9f89ca437be54e1dd5c73d','Kevin Sawicki','2012-05-17','False'
'testproject','cbb05c447ac0ba2e1726a940478d0cd2ee46be17','Kevin Sawicki','2012-05-17','False'
'testproject','2f273975472d9bc7a5738f57460721df1ce65418','Kevin Sawicki','2012-05-17','False'
'testproject','17b36e2d6a8d04b7e12de1fb3c61629a66bab193','Kevin Sawicki','2012-05-16','False'
'testproject','c21905c352358003a4ab23db4e028d5e453c2397','Kevin Sawicki','2012-05-16','False'
'testproject','37b62cec8c551fc07662374f1e9adf7fd91fe7a0','Kevin Sawicki','2012-05-16','False'
'testproject','57b1198c728b21fb67c2949437fa4a2d49d92b25','Kevin Sawicki','2012-05-16','False'
'testproject','fb4fefb8d2fdeac270fef7c44e6d9ddfccf54c2c','Kevin Sawicki','2012-05-16','True'
'testproject','eecd7d382defa27db60d80ca52d5c90d67363fc0','Kevin Sawicki','2012-05-16','False'
'testproject','e77a4c71ae2600c13e62e4cddfd12c0baabf6d70','Kevin Sawicki','2012-05-16','False'
'testproject','47a854fcc78366eb65eb660331c115e1957debde','Kevin Sawicki','2012-05-16','False'
'testproject','1269ef765b38d24f2b1258a2d57691650f209094','Kevin Sawicki','2012-05-16','False'
'testproject','01b8d46988aeeee8790b0bce5fc46b67f6c69b12','Kevin Sawicki','2012-05-16','False'
'testproject','0751fd19e99b602fefcd60bf1329a0ffe0d4d811','Kevin Sawicki','2012-05-16','False'
'testproject','8053df542bd0c444dea89b4d7fafe281210ef6ea','Kevin Sawicki','2012-05-16','False'
'testproject','b10d7972c7bbbee9d4b4c8f45dd4dd4284aa4150','Kevin Sawicki','2012-05-16','False'
'testproject','0177dcb1f673c51547c3ead8ce4b03b159711f8f','Kevin Sawicki','2012-05-16','False'
'testproject','bba9c014ae5637f29640b4668da8657093790a16','Kevin Sawicki','2012-05-16','False'
'testproject','2026233288f33fe796bc162a4ca8e36e38f9ef00','Kevin Sawicki','2012-05-16','False'
'testproject','507cb4f1bb63e8352a01f7e800e798083188c950','Kevin Sawicki','2012-05-16','False'
'testproject','f8df95968f86b1c17c62467a3e24dc06fe6b300d','Kevin Sawicki','2012-05-16','False'
'testproject','c05e0f327fccba3a79c97cac36eca5f8078bfb32','Kevin Sawicki','2012-05-15','False'
'testproject','7db379910d0203c188b2c9da6380b3136ea01823','Kevin Sawicki','2012-05-15','False'
'testproject','52c7f404e1b545b45644d600f2cd74d180367f7f','Kevin Sawicki','2012-05-15','False'
'testproject','dd9f2a6cac7146917c1bf60871d48c42b22edce5','Kevin Sawicki','2012-05-15','False'
'testproject','826d823f8026f88d81951f72cb903b145fe230ee','Kevin Sawicki','2012-05-15','False'
'testproject','5874f134736d658060efde0e72f5fc71322e9342','Kevin Sawicki','2012-05-15','False'
'testproject','f8b96da47b9c832d1088257cae959aa94d448116','Kevin Sawicki','2012-05-15','False'
'testproject','bee8a846722c912db7966e439646ee13613f7f37','Kevin Sawicki','2012-05-15','False'
'testproject','fe5a0d450c7a62fb1e72b52caf47335d70601ffb','Kevin Sawicki','2012-05-15','False'
'testproject','437ca8aafaae5740d3ab561ce5019ed296992d42','Kevin Sawicki','2012-05-14','False'
'testproject','941b6763bc9dab4a88769438c62728428ac59289','Kevin Sawicki','2012-05-14','False'
'testproject','efea265dd82a4a08c747637a1e4ef8cbb6c7cb64','Kevin Sawicki','2012-05-14','False'
'testproject','bea54f795a9d31ef27175db10a865276c15039ef','Kevin Sawicki','2012-05-14','False'
'testproject','19b1800a964f916ee88c843509879f22f7b20e1c','Kevin Sawicki','2012-05-14','True'
'testproject','4729b5bd7c9ae7a69833e305f2313e502cb6f24b','Kevin Sawicki','2012-05-14','False'
'testproject','ba1d84bbd529a8327d7ac54116dab3a205053862','Kevin Sawicki','2012-05-14','False'
'testproject','14d8b3ba292851ceea6c88cee1957761f2601fcd','Kevin Sawicki','2012-05-14','True'
'testproject','428261506dd8eb35df7990905bc515a9cbabb298','Kevin Sawicki','2012-05-14','False'
'testproject','5bfa54ab0c316d1b64ca74c6e88d247449289fa7','Kevin Sawicki','2012-05-14','False'
'testproject','5118a96bbf2e7f85ea385271915798e4078a378c','Kevin Sawicki','2012-05-14','False'
'testproject','91929766fdc7cba70929e34d43c71c0da6ecda5c','Kevin Sawicki','2012-05-14','False'
'testproject','4fc6635d4ff51cd8beac316999b08ca07cd585f4','Kevin Sawicki','2012-05-08','False'
'testproject','ab14275a25e93be5d9fdd161dac102f267be5ff6','Kevin Sawicki','2012-05-08','False'
'testproject','a13bb7a5b2ee0b85da4d9c2b8d810fbc3ad099f2','Kevin Sawicki','2012-05-08','False'
'testproject','ee47231a109061da652fe9bf023b1bcf7f36302a','Kevin Sawicki','2012-05-08','False'
'testproject','8036a1502343497200180a6b419e54ed3355ee3c','Kevin Sawicki','2012-05-08','False'
'testproject','b6b5f2c0c8f7b8e0c9b422a06426f33967d36b1c','Kevin Sawicki','2012-05-08','False'
'testproject','30784f76147bda923e68f9b8b626e541d323e0f1','Kevin Sawicki','2012-05-08','False'
'testproject','046773de4fde32825a8149dc33c4f731ae662a57','Kevin Sawicki','2012-05-08','False'
'testproject','33a251b891f88d64d956225e38bdbdae3c9d1404','Kevin Sawicki','2012-05-08','False'
'testproject','ce14f38ab570e5b2f1eb6c20b645e5c1e6f2ec18','Kevin Sawicki','2012-05-08','False'
'testproject','80c073f9ba47ccf6c361199188396003414639c5','Kevin Sawicki','2012-05-08','False'
'testproject','4fee6a0691adb7906c84e2a2068101a3d15fb050','Kevin Sawicki','2012-05-08','True'
'testproject','d32e5ca4087e3e2643b2738984640aa8e334e67d','Kevin Sawicki','2012-05-08','True'
'testproject','98db9a46965e71c9e29794080e13ca59702ead03','Kevin Sawicki','2012-05-08','True'
'testproject','8785f28362450b7ca80078d0e34eb664acbeb9f8','Kevin Sawicki','2012-05-08','False'
'testproject','c187680315d7d744049c1e20ba99958a53d0c52b','Kevin Sawicki','2012-05-08','True'
'testproject','31012a15cd85786b9350a0d5131d2d2ca5564ae6','Kevin Sawicki','2012-05-08','False'
'testproject','ea72e546d034ba2f44b472e926c0559892543bcd','Kevin Sawicki','2012-05-08','False'
'testproject','d874e333febbd97ab06e362ff70fd7a69e3a8c59','Kevin Sawicki','2012-05-04','False'
'testproject','e31477163b72b479ffffbfb2c44f2b7963bfae3e','Kevin Sawicki','2012-05-03','False'
'testproject','bae8c6e3a125a8eb6f11ee85e19c9fb22db0202f','Kevin Sawicki','2012-05-03','False'
'testproject','16e6cee798bb07887f0739210c30d4fe5657c12c','Kevin Sawicki','2012-05-03','False'
'testproject','266a456bd42e9f83a71956d06c159bb748bef198','Kevin Sawicki','2012-05-03','False'
'testproject','a0fe406673dc5e9bab0923594247d34805efc182','Kevin Sawicki','2012-05-02','False'
'testproject','7b17448757ccc20910e1c8c1ce1d46a51249241c','Kevin Sawicki','2012-05-02','False'
'testproject','ec5607841ad9750e2dd36002ce9a1dec0f727255','Kevin Sawicki','2012-05-02','False'
'testproject','991b63d1465e5543347777ff59e3ca8b06a4d588','Kevin Sawicki','2012-05-02','False'
'testproject','ba8e186f068b9e83adfd6f450a51a186c07d4250','Kevin Sawicki','2012-05-02','False'
'testproject','553e0cde3bb6d77c4e6c4cd1d7f0c1d7094b9442','Kevin Sawicki','2012-05-02','False'
'testproject','edf51b5d8a2f2b5f785212f507be527adb98a88f','Kevin Sawicki','2012-05-02','False'
'testproject','23afd95d3e6abd77b2f7a2eb86ae7e3911222d54','Kevin Sawicki','2012-05-02','False'
'testproject','1a2d8c28446ec0821ca659e6e21b6e32e388b6d3','Kevin Sawicki','2012-05-02','False'
'testproject','dfe34323a6f8392ba2844fda1487232e7c521dd5','Kevin Sawicki','2012-05-02','False'
'testproject','9b5b49ed657ac28baaacd01cb256acecfb64903d','Kevin Sawicki','2012-05-02','False'
'testproject','fc7d52619d8c249165b65d37aae0991a56998f41','Kevin Sawicki','2012-05-02','False'
'testproject','6ec2a12d10cbecb165594ff22138455511902705','Kevin Sawicki','2012-05-02','False'
'testproject','f415272a22985b7b4a1f29984050231a194af84c','Kevin Sawicki','2012-05-02','False'
'testproject','87d6ec346ab3489619e045618a4acf14b2cc0ae4','Kevin Sawicki','2012-05-02','False'
'testproject','163e4c6cd9464ee0e46c7ac4457f8fbdf75872c1','Kevin Sawicki','2012-05-02','False'
'testproject','053ade46cd580ef91fed1d7a84a0ee60b8efe96d','Kevin Sawicki','2012-05-02','False'
'testproject','930807c5be7b2304ba00b2aea45d99d89bbdc8f4','Kevin Sawicki','2012-05-02','False'
'testproject','0680402216b413e2bccde0b982a218c26a23b6f1','Kevin Sawicki','2012-05-02','False'
'testproject','47716003028ef951badd9c02327ad94fee0263ad','Kevin Sawicki','2012-05-02','False'
'testproject','04fae781b29e9a4a70043d2b58c1c39338b65c3f','Kevin Sawicki','2012-05-02','False'
'testproject','613e12ccb9a59e569430edc7206b20dd118c6f73','Kevin Sawicki','2012-05-02','False'
'testproject','6c35b3fa0d4f5d3d4e0552e4de93a2820a0a52ac','Kevin Sawicki','2012-05-02','False'
'testproject','fbbea5817742f50569a8639630b828262633f863','Kevin Sawicki','2012-05-02','False'
'testproject','3993e5c462a100551824cfd215bbf937f0b836bf','Kevin Sawicki','2012-05-02','False'
'testproject','781f3478adde7e3d0653f7a198bf2a6b4df8ca0c','Kevin Sawicki','2012-05-02','False'
'testproject','204ee047351090ae49e1eb22a8b5a1efadafec2a','Kevin Sawicki','2012-05-02','False'
'testproject','03fdc82d3831b1f27e7bcf503b5917edf45950da','Kevin Sawicki','2012-05-02','False'
'testproject','7eee4c89f6764af6fa2f8961b18469a9f7511427','Kevin Sawicki','2012-05-02','False'
'testproject','c3db1d8baf244d6f18859083cd5888a9fc79d267','Kevin Sawicki','2012-05-02','False'
'testproject','e2768f82f7d20298c7441a18084356306e15db73','Kevin Sawicki','2012-05-02','False'
'testproject','e785a2a6256e3aca5cc49e625ffa8dad8c4e3cc8','Kevin Sawicki','2012-05-02','False'
'testproject','03b51b844cc97a15a7f22e1abbf5947a6ceca0af','Kevin Sawicki','2012-05-02','False'
'testproject','59e92cb4e27ade407a81ee1488bbb4a8e9aceef7','Kevin Sawicki','2012-05-02','False'
'testproject','3b830b7200b7a73ceb86b00996b9b1fdaac5d887','Kevin Sawicki','2012-05-02','False'
'testproject','b2fef7aa2796b67cbf7844715cca4338e7da1a13','Kevin Sawicki','2012-05-02','False'
'testproject','7392560f87de8e203f7334788273beeec8e4d881','Kevin Sawicki','2012-05-02','False'
'testproject','73de9bb09e82ad2d2d3b10bd4ab986cde2db6a10','Kevin Sawicki','2012-05-02','False'
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','Kevin Sawicki','2012-05-02','False'
'testproject','8028c9df2575d3c52618b9aa53157b30a594725a','Kevin Sawicki','2012-05-02','False'
'testproject','79f78f3848c69517fbb85313a4e4b4a8b6d3330b','Kevin Sawicki','2012-05-02','False'
'testproject','7449626a3669005a8d4c6749de1460a4c6ee425e','Kevin Sawicki','2012-05-02','False'
'testproject','2f7e7fdac0231df5499ec5f6c2e9e9f7d10470a3','Kevin Sawicki','2012-05-02','False'
'testproject','c920f5582a5bbafe1470185c5ea1cf773d4b910c','Kevin Sawicki','2012-05-02','False'
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','Kevin Sawicki','2012-05-02','False'
'testproject','ac2c523e4aad6811acb00b7dac2bb0b1226e5df7','Kevin Sawicki','2012-05-02','False'
'testproject','6a2198adcda9465c209e61bd65be210aa6720608','Kevin Sawicki','2012-05-02','False'
'testproject','cd7a49db0a12c08a1aea4dc7a1b1fefd6e33dd7e','Kevin Sawicki','2012-05-02','False'
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','Kevin Sawicki','2012-05-02','False'
'testproject','0899082bf51b67aee41fefdd987becb882c11af4','Kevin Sawicki','2012-05-02','False'
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','Kevin Sawicki','2012-05-02','False'
'testproject','702c2d9b3615c32e861b756da810c7bb010a2386','Kevin Sawicki','2012-05-02','False'
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','Kevin Sawicki','2012-05-02','False'
'testproject','98e12c22ec42e251beda457f2b98c3fcfa0068a1','Kevin Sawicki','2012-05-02','False'
'testproject','ae8fe497b6dbf7ebdfb64a053a0509f732f993ae','Kevin Sawicki','2012-05-02','False'
'testproject','b9656d091e9594c8765f1566b23edf005b9ca30d','Kevin Sawicki','2012-05-01','False'
'testproject','c4444263b49e778e9d18c90621ae8a3c03400c35','Kevin Sawicki','2012-05-01','False'
'testproject','7107e359df13dc258a64e277f33a7a71e7121f8a','Kevin Sawicki','2012-05-01','False'
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','Kevin Sawicki','2012-05-01','False'
'testproject','cbcba83684d4a8590a85ed2bfc75eb405c513b27','Kevin Sawicki','2012-05-01','False'
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','Kevin Sawicki','2012-05-01','False'
'testproject','ba29bf723070c4b6db3e830af275718df84968bb','Kevin Sawicki','2012-05-01','False'
'testproject','f31bfefd09c69c4196134cd77e8618ff45f2e2c5','Kevin Sawicki','2012-05-01','False'
'testproject','cc9da809b3198d8e9c6b946c321e94b7b28199a9','Kevin Sawicki','2012-05-01','False'
'testproject','1c1a32d48915b2dd10aac39e80486e71b57a0900','Kevin Sawicki','2012-05-01','False'
'testproject','717469483245409b02644f7e91a49807b88a20ac','Kevin Sawicki','2012-05-01','False'
'testproject','77bb1bd33e24ab29633b47f4c6d3f0bced99e523','Kevin Sawicki','2012-05-01','False'
'testproject','2baf0b479b6b998d92d33dd1a00de0807a0aaa78','Kevin Sawicki','2012-05-01','False'
'testproject','9a5510da2479f39bda8b9b3cde3174915b96681b','Kevin Sawicki','2012-05-01','False'
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','Kevin Sawicki','2012-05-01','False'
'testproject','cee556b0a4217f1a9d5ecb3bb5879443ca4ee9e7','Kevin Sawicki','2012-05-01','False'
'testproject','044262d0939735b2717aaee0a58b942114667639','Kevin Sawicki','2012-05-01','False'
'testproject','809b9919178414afc65ed3732dd44ea17e9b0543','Kevin Sawicki','2012-05-01','False'
'testproject','8dbe2e1c50722320bc4cc4981e606a6efc1eebc1','Kevin Sawicki','2012-05-01','False'
'testproject','ddaee9c3c2950f6e35bfa98304f8a1ee50113550','Kevin Sawicki','2012-05-01','False'
'testproject','0a4bc1d41987f8cc976e6e7ae4d4dcdf05bec72e','Kevin Sawicki','2012-04-30','False'
'testproject','f0240c4fb6b22b70eb9b08c631834dd8cd890bbd','Kevin Sawicki','2012-04-30','False'
'testproject','001496422f2f75f42f6dfa7d2e38382cae51dd4e','Kevin Sawicki','2012-04-30','False'
'testproject','0558b5f0edb070ca0d697a2fa51febf633d43160','Kevin Sawicki','2012-04-30','False'
'testproject','316c064bb6464c0af57b155d5e12564e22b1d638','Kevin Sawicki','2012-04-30','False'
'testproject','9cd6c54493046ef28b58b087f30a629e73e7c6ef','Kevin Sawicki','2012-04-30','False'
'testproject','5255020d6139b3263fe0572d0464639410b561af','Kevin Sawicki','2012-04-30','False'
'testproject','58b36fe9c75ab1f518dc945ea76c8766f5b74471','Kevin Sawicki','2012-04-30','False'
'testproject','2b558e82e9ae2a2e65d546de1defd63db83d35f2','Kevin Sawicki','2012-04-30','False'
'testproject','439c176a6324d539f67dd4059f72367c33228911','Kevin Sawicki','2012-04-30','False'
'testproject','7abf1cb275a626c5c1e27a4a11c5dbb03b707ca9','Kevin Sawicki','2012-04-30','False'
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','Kevin Sawicki','2012-04-30','False'
'testproject','65ebb220a46669a74a8cb5cdd3e5284f8f9a38bf','Kevin Sawicki','2012-04-30','False'
'testproject','a57ae410ddba7e3960e5653f1aa08a9c06c9c9cc','Kevin Sawicki','2012-04-30','False'
'testproject','15c289e2e753e0d73b584ccbdeaef941e6b8d7b4','Kevin Sawicki','2012-04-30','False'
'testproject','df497e9300212091ba672f1a97af63a417e76ab6','Kevin Sawicki','2012-04-30','False'
'testproject','074386e18c7e415d993f74fa92d7956bef10fcc1','Kevin Sawicki','2012-04-30','False'
'testproject','ae27980a2898592faffaa0e00d60dab50953476b','Kevin Sawicki','2012-04-30','False'
'testproject','ff2c6baef3b022f2e2205746acd8dd3fac277b1c','Kevin Sawicki','2012-04-30','True'
'testproject','51be045d039f32e766f0b5e9a12649f4bcdd3dcf','Kevin Sawicki','2012-04-30','False'
'testproject','41e996768e35908fda9e53cd64c7f822a43bbe38','Kevin Sawicki','2012-04-30','False'
'testproject','0c19cc5218ee49373115edd91fad6c66bd03ea76','Kevin Sawicki','2012-04-30','False'
'testproject','a1fe6c5707bf511f5501f840123b0de7d7a92210','Kevin Sawicki','2012-04-30','False'
'testproject','6b1ac24e11eaa14e4ebb4ba42973e6882aee2ec0','Kevin Sawicki','2012-04-30','False'
'testproject','0f742b74d89095ef3f88782fdecaed79bcec9a79','Kevin Sawicki','2012-04-30','False'
'testproject','efa4d1bdeafa57cfcf83f11177d5d1df13eb62f9','Kevin Sawicki','2012-04-30','False'
'testproject','2b5151414e707c0ba85b02a99928ea9bb45e9d03','Kevin Sawicki','2012-04-30','True'
'testproject','aecceb54489a88dbb0711b661666e3ec31b82ea8','Kevin Sawicki','2012-04-30','False'
'testproject','52dbae2f3e02c9727e443778b4e3e0e790136a8b','Kevin Sawicki','2012-04-30','True'
'testproject','e2b173fdf26b3a1735e0949d7e53706b94bd6285','Kevin Sawicki','2012-04-30','False'
'testproject','7e027a41772750fbf047a73a90428bf9bab4a088','Kevin Sawicki','2012-04-30','False'
'testproject','949abd339dc3cec869df6f2e82ba3809e2ca8e28','Kevin Sawicki','2012-04-30','False'
'testproject','ea858514f46297e43c1081c6d6ce7731a281f4a3','Kevin Sawicki','2012-04-30','False'
'testproject','939c2b44e48eb87061661689931dc5ea1d8b5fa8','Kevin Sawicki','2012-04-30','False'
'testproject','903d2ea0adf7eb11fa8d0558aae48563d52966f3','Kevin Sawicki','2012-04-30','False'
'testproject','71a8f57e1b6c4665f2f6a8c4c835105bcb61d1ed','Kevin Sawicki','2012-04-30','False'
'testproject','ac09e8a1dcb0872387510a689938c148a20d700b','Kevin Sawicki','2012-04-30','False'
'testproject','978d21ed6db7f9c08af5a014e741f0cca0789cd0','Kevin Sawicki','2012-04-30','False'
'testproject','ffc9d2b049865a797bbf8d1e04b7806c1f19d8c5','Kevin Sawicki','2012-04-30','False'
'testproject','fad1c80f2689ad3f91da1af7e1c42dfdd2bd8fc2','Kevin Sawicki','2012-04-30','False'
'testproject','33f9d87619ad0c55570f998ae12f4b0240915cdc','Kevin Sawicki','2012-04-30','False'
'testproject','f33b2b2c93287c3a4d85b01801637e2a7fcb9319','Kevin Sawicki','2012-04-30','False'
'testproject','c458e8f53aeb8e894b3fb7443a60da92e98305e9','Kevin Sawicki','2012-04-30','False'
'testproject','14b50aa89ec82a58df13bf74b8927bf5917f915e','Kevin Sawicki','2012-04-29','False'
'testproject','714c391209499ebb842093e5d4c297e0dc83d7e7','Kevin Sawicki','2012-04-29','False'
'testproject','15f1b3a9e5f0d35dc4e2d7298901e2cc39a97986','Kevin Sawicki','2012-04-29','False'
'testproject','677ae612b230bf67cdb2276351036ea23b4058cb','Kevin Sawicki','2012-04-29','False'
'testproject','8d6b67d3ad5858a1f1133c3a3789ba3c9adb42cf','Kevin Sawicki','2012-04-29','False'
'testproject','2a7dae0a3db8f073660976dd38e645c9b57ff43b','Kevin Sawicki','2012-04-29','False'
'testproject','2b9746c0f5d27e7e5e4622fa10e0bdd5c38bfd32','Kevin Sawicki','2012-04-29','False'
'testproject','ef69598e00ffea8b549cb88aef3744f469e45c40','Kevin Sawicki','2012-04-29','False'
'testproject','aa2367768bc70beb2038c949cbfedaf78a61722d','Kevin Sawicki','2012-04-29','True'
'testproject','29e88a20251fab550d205f5a3b993b5f7f098cdf','Kevin Sawicki','2012-04-29','False'
'testproject','ec79dc5cc122aede4c24c8b86b70f254625f9402','Kevin Sawicki','2012-04-29','False'
'testproject','dfc0767a49a3a57416e4834a64ab970ef2be7c58','Kevin Sawicki','2012-04-29','False'
'testproject','be0ac248125d38f55e8cb091ecc93cf48b639b08','Kevin Sawicki','2012-04-29','False'
'testproject','ebe004264d514a7a7cd6d3d08bd05611ef4d4411','Kevin Sawicki','2012-04-29','True'
'testproject','d19572ff7eb34be74365d812088ed63c8ad31059','Kevin Sawicki','2012-04-29','False'
'testproject','8bf8fe3dd71b8e903bb1361388fab956e989ea64','Kevin Sawicki','2012-04-27','False'
'testproject','0c6483e53580dc92b25436e26b1ce41395582bb2','Kevin Sawicki','2012-04-27','False'
'testproject','b7a0313b909e873244eebdeab6dc037a65684c74','Kevin Sawicki','2012-04-27','False'
'testproject','013c8520ff8a14b415efb57bcc6a9f93920059a5','Kevin Sawicki','2012-04-27','False'
'testproject','95c5dfa3576eb3e2d32864b1bc860b694138c6c9','Kevin Sawicki','2012-04-27','False'
'testproject','3aeee343cd2e46bd0e8306313dfc0fe29810a55e','Kevin Sawicki','2012-04-27','False'
'testproject','1fbc19c27221bf26e85e06ee7dd3b3e38fb29c90','Kevin Sawicki','2012-04-27','False'
'testproject','2ad9e2dcea7d7384ae4eb4d48b2540ee534126d5','Kevin Sawicki','2012-04-27','False'
'testproject','e97f69f59904ff090c2a84a466d48e8bf55c803f','Kevin Sawicki','2012-04-27','False'
'testproject','61fb664bc1d2d2023427f601d19f52818a26d74f','Kevin Sawicki','2012-04-27','False'
'testproject','f0cd331efb1520de5219da1785ccbc162613e563','Kevin Sawicki','2012-04-27','False'
'testproject','381184de5a04106bde2aeafcbb6cdac28d3afa56','Kevin Sawicki','2012-04-27','False'
'testproject','501c7f8b38d4abc4c61e835074a7b8ef656b32dd','Kevin Sawicki','2012-04-27','False'
'testproject','3a1a6cd272ecebe2c8d86fe241ffe3db18ef8154','Kevin Sawicki','2012-04-27','False'
'testproject','c65d8f1199a1d60ed6bba28bc6821b6f22db17dc','Kevin Sawicki','2012-04-27','False'
'testproject','64ae221432080297f33dbd138ac23e6d09dd0604','Kevin Sawicki','2012-04-27','False'
'testproject','52dcfd3d00c1d009a7f520dd362486c753009bf5','Kevin Sawicki','2012-04-27','False'
'testproject','3094a932976475d33668f5bfb03b1ad2a76dfd88','Kevin Sawicki','2012-04-27','False'
'testproject','24a0ce36ddc06f2edd6859417b47e27d2fdb5b08','Kevin Sawicki','2012-04-27','False'
'testproject','7c5460397a17bcee33817017fbc68dedc22c05e4','Kevin Sawicki','2012-04-27','False'
'testproject','0133dfe3d8cefe321d6d87ddde7a69fbe92136a5','Kevin Sawicki','2012-04-27','False'
'testproject','488d7abfb8822325adc3a24bdfa5172286775dff','Kevin Sawicki','2012-04-27','False'
'testproject','07b9a78f33ac795f12402556c0db4f6f1a2d7a01','Kevin Sawicki','2012-04-26','False'
'testproject','b16ad9e67b2a27d397ce67a11579aaab16b6df60','Kevin Sawicki','2012-04-26','True'
'testproject','e3d2c338e3d4a89625b0c1fd6c9608e7c197508d','Kevin Sawicki','2012-04-26','False'
'testproject','9fcec73926f69f9e0a1644eec4a4917baa713f7f','Kevin Sawicki','2012-04-26','False'
'testproject','de86d5faf9b757452c9cfd077373d861bff557f5','Kevin Sawicki','2012-04-26','False'
'testproject','b8ac65c169a4f3f4c16463867a26ebfee297cee2','Kevin Sawicki','2012-04-26','False'
'testproject','e06c30e9e2e6d9df49a79accb639b23a8a9862ef','Kevin Sawicki','2012-04-26','False'
'testproject','f9eb2900be10109d12d237f938a459d9f8fc4be1','Kevin Sawicki','2012-04-26','False'
'testproject','e9ab0238ab8ed2656c6eb7b506034796c3b9447f','Kevin Sawicki','2012-04-26','False'
'testproject','7617c82e51108647d1c1e21ae91a69e488907c25','Kevin Sawicki','2012-04-26','False'
'testproject','571bf7df7036918662542d0a111db7bfe5c9e3e2','Kevin Sawicki','2012-04-26','True'
'testproject','8cbb6614d2bd9eb379736cba398df4dece6d8f98','Kevin Sawicki','2012-04-26','False'
'testproject','cffdbce120c92a1b1cf37817091050c377d58ccc','Kevin Sawicki','2012-04-26','False'
'testproject','700ca01bc660b05379b53b20a2c05f45b319f51e','Kevin Sawicki','2012-04-26','False'
'testproject','b7130495b715c949c3947a332b93ca1174209af5','Kevin Sawicki','2012-04-26','False'
'testproject','2cf82e98928e3c3d92c7a775041c9f5d23d548d5','Kevin Sawicki','2012-04-26','False'
'testproject','13c6f1b6779301247374229094a5b956966d2d2d','Kevin Sawicki','2012-04-26','False'
'testproject','733932e36f15582f28fb5f7dc8e790a05698f797','Kevin Sawicki','2012-04-25','True'
'testproject','389efa64586c6ff2a9a5e6c0b8bcfb171dad4d88','Kevin Sawicki','2012-04-25','False'
'testproject','1668e2023d2fbe966ff521b1cfabbb766f93d046','Kevin Sawicki','2012-04-24','True'
'testproject','3c9195bc1e51d4dd1ac63e66ab5c6fa946dd7285','Kevin Sawicki','2012-04-24','True'
'testproject','aa5dc6dcb516ef0d9f645a309e5546d9712e55e9','Kevin Sawicki','2012-04-24','False'
'testproject','3a37a218fd6c9bb2467c6970192d01923c2ac7ce','Kevin Sawicki','2012-04-24','False'
'testproject','673167e0ac9b5e069082b6e19a5e98f57626bc9a','Kevin Sawicki','2012-04-24','False'
'testproject','801dbcf43e4c918b669bff72b577559b76a1c738','Kevin Sawicki','2012-04-24','False'
'testproject','23084ecb64dcabc95b0c3aeb5c47a55a9c903e58','Kevin Sawicki','2012-04-24','False'
'testproject','8adbfd1688440cbc4c97970265479e5c730c75f8','Kevin Sawicki','2012-04-24','False'
'testproject','f1bb6a65cc03d0c51489dbb9d0c5be0449b5f41c','Kevin Sawicki','2012-04-24','False'
'testproject','15a729eb078adaa7eb9de01ca19b462525126c79','Kevin Sawicki','2012-04-24','False'
'testproject','f937019370392a5c00d2c902dce99f879b0eba7c','Kevin Sawicki','2012-04-24','False'
'testproject','1bd67e70eddb68467d8db9a33792936d7a99379c','Kevin Sawicki','2012-04-24','False'
'testproject','d0d5252453a16b74f0cdedb36db7e8a764352a28','Kevin Sawicki','2012-04-23','False'
